,X,DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,VEHICLE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2
906,36529,1/21/14,10:15,BROOKLYN,11211,40.7089041,-73.9592525,1,0,0,0,0,0,1,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
907,36530,1/21/14,10:15,QUEENS,11433,40.699716,-73.7986849,0,0,0,0,0,0,0,0,Other Vehicular,LIVERY VEHICLE,64,0,206,0,-110,68,340
908,36531,1/21/14,10:15,MANHATTAN,10024,40.785171,-73.9731337,0,0,0,0,0,0,0,0,Pavement Slippery,TAXI,64,0,206,0,-110,68,340
909,36532,1/21/14,10:15,BROOKLYN,11230,40.6117039,-73.9704518,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
910,36533,1/21/14,10:15,BROOKLYN,11216,40.6783196,-73.9469195,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
911,36534,1/21/14,10:15,BROOKLYN,11211,40.7172094,-73.9347028,0,0,0,0,0,0,0,0,Lost Consciousness,OTHER,64,0,206,0,-110,68,340
912,36535,1/21/14,10:11,QUEENS,11365,40.7378313,-73.7964263,0,0,0,0,0,0,0,0,Pavement Slippery,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
913,36536,1/21/14,10:10,QUEENS,NA,40.6673505,-73.7699326,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
914,36537,1/21/14,10:10,BROOKLYN,11238,40.6817692,-73.9675328,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
915,36538,1/21/14,10:10,BROOKLYN,11204,40.6205253,-73.9816974,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,PASSENGER VEHICLE,64,0,206,0,-110,68,340
916,36539,1/21/14,10:10,BRONX,10472,40.8292462,-73.8599387,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
917,36540,1/21/14,10:09,MANHATTAN,NA,40.7556404,-73.8382923,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
918,36541,1/21/14,10:09,QUEENS,11358,40.7537655,-73.8048849,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
919,36542,1/21/14,10:09,MANHATTAN,10011,40.7373607,-73.996839,0,0,0,0,0,0,0,0,Turning Improperly,VAN,64,0,206,0,-110,68,340
920,36543,1/21/14,10:07,MANHATTAN,10019,40.767242,-73.9862022,0,0,0,0,0,0,0,0,Pavement Slippery,TAXI,64,0,206,0,-110,68,340
921,36544,1/21/14,10:06,BROOKLYN,11230,40.6249784,-73.9632483,1,0,1,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
922,36545,1/21/14,10:06,BROOKLYN,11217,40.6878706,-73.9783472,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
923,36546,1/21/14,10:05,QUEENS,11420,40.6750576,-73.8054865,1,0,0,0,0,0,1,0,Unspecified,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
924,36547,1/21/14,10:05,QUEENS,NA,40.7176946,-73.8313939,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
925,36548,1/21/14,10:05,QUEENS,11423,40.7138774,-73.7540462,0,0,0,0,0,0,0,0,Unspecified,VAN,64,0,206,0,-110,68,340
926,36549,1/21/14,10:05,QUEENS,11422,40.6735712,-73.7335235,0,0,0,0,0,0,0,0,Unspecified,VAN,64,0,206,0,-110,68,340
927,36550,1/21/14,10:05,QUEENS,11385,40.7041785,-73.8895166,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,PASSENGER VEHICLE,64,0,206,0,-110,68,340
928,36551,1/21/14,10:05,QUEENS,11368,40.7571324,-73.8704137,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
929,36552,1/21/14,10:05,QUEENS,11354,40.7689569,-73.8266821,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
930,36553,1/21/14,10:03,BROOKLYN,11223,40.6072565,-73.9672737,0,0,0,0,0,0,0,0,Unspecified,PICK-UP TRUCK,64,0,206,0,-110,68,340
931,36554,1/21/14,10:02,BRONX,10454,40.8075056,-73.9170151,0,0,0,0,0,0,0,0,Unspecified,OTHER,64,0,206,0,-110,68,340
932,36555,1/21/14,10:00,BROOKLYN,11249,40.7106275,-73.9667757,1,0,0,0,0,0,1,0,Unspecified,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
933,36556,1/21/14,10:00,STATEN ISLAND,NA,40.7320364,-73.9189192,0,0,0,0,0,0,0,0,Unspecified,TAXI,64,0,206,0,-110,68,340
934,36557,1/21/14,10:00,MANHATTAN,NA,40.7320364,-73.9189192,0,0,0,0,0,0,0,0,Unspecified,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
935,36558,1/21/14,10:00,QUEENS,11436,40.6683279,-73.7962635,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
936,36559,1/21/14,10:00,QUEENS,11435,40.7021331,-73.8044409,0,0,0,0,0,0,0,0,Other Vehicular,LIVERY VEHICLE,64,0,206,0,-110,68,340
937,36560,1/21/14,10:00,QUEENS,11418,40.6974043,-73.8363996,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
938,36561,1/21/14,10:00,QUEENS,11415,40.7120013,-73.8254559,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
939,36562,1/21/14,10:00,QUEENS,11414,40.6641936,-73.8411164,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
940,36563,1/21/14,10:00,QUEENS,11375,40.7356482,-73.853579,0,0,0,0,0,0,0,0,Pavement Slippery,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
941,36564,1/21/14,10:00,QUEENS,11360,40.7830999,-73.7797064,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
942,36565,1/21/14,10:00,QUEENS,11358,40.7555009,-73.7927159,0,0,0,0,0,0,0,0,Fatigued/Drowsy,PASSENGER VEHICLE,64,0,206,0,-110,68,340
943,36566,1/21/14,10:00,MANHATTAN,10036,40.7631147,-73.9996498,0,0,0,0,0,0,0,0,Pavement Slippery,TAXI,64,0,206,0,-110,68,340
944,36567,1/21/14,10:00,MANHATTAN,10024,40.7824659,-73.978822,0,0,0,0,0,0,0,0,Unspecified,TAXI,64,0,206,0,-110,68,340
945,36568,1/21/14,10:00,BROOKLYN,11215,40.661698,-73.9894716,0,0,0,0,0,0,0,0,Pavement Slippery,UNKNOWN,64,0,206,0,-110,68,340
946,36569,1/21/14,10:00,BROOKLYN,11214,40.5984336,-73.9926216,0,0,0,0,0,0,0,0,Physical Disability,PASSENGER VEHICLE,64,0,206,0,-110,68,340
947,36570,1/21/14,10:00,BROOKLYN,11211,40.7140658,-73.9493728,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
948,36571,1/21/14,10:00,BROOKLYN,11201,40.6976184,-73.9849797,0,0,0,0,0,0,0,0,Pavement Slippery,PASSENGER VEHICLE,64,0,206,0,-110,68,340
949,36572,1/21/14,10:00,BRONX,10454,40.8060668,-73.9090412,0,0,0,0,0,0,0,0,Pavement Slippery,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
950,36573,1/21/14,0:56,QUEENS,11366,40.7280114,-73.7848278,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
951,36574,1/21/14,0:46,BROOKLYN,11207,40.6734442,-73.8942793,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
952,36575,1/21/14,0:40,BRONX,NA,40.6710857,-73.7362678,0,0,0,0,0,0,0,0,Traffic Control Disregarded,PASSENGER VEHICLE,64,0,206,0,-110,68,340
953,36576,1/21/14,0:30,BROOKLYN,11207,40.6756249,-73.8987786,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
954,36577,1/21/14,0:15,BRONX,10459,40.820189,-73.8906752,0,0,0,0,0,0,0,0,Turning Improperly,PASSENGER VEHICLE,64,0,206,0,-110,68,340
955,36578,1/21/14,0:10,BROOKLYN,NA,40.7621739,-73.7567868,0,0,0,0,0,0,0,0,Unspecified,SPORT UTILITY / STATION WAGON,64,0,206,0,-110,68,340
956,36579,1/21/14,0:01,QUEENS,11356,40.7846325,-73.8363333,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
957,36580,1/21/14,0:01,QUEENS,11101,40.7524046,-73.9244179,0,0,0,0,0,0,0,0,Unspecified,PASSENGER VEHICLE,64,0,206,0,-110,68,340
958,36581,1/21/14,10:00,QUEENS,11413,40.6864354,-73.7529034,0,0,0,0,0,0,0,0,Unspecified,UNKNOWN,64,0,206,0,-110,68,340
959,36582,1/21/14,20:33,MANHATTAN,10010,40.7388307,-73.9831481,0,0,0,0,0,0,0,0,Prescription Medication,TAXI,64,0,206,0,-110,68,340
